X,Y,OBJECTID,advisorySpeed,areaUnitID,bicycle,bridge,bus,carStationWagon,cliffBank,crashDirectionDescription,crashFinancialYear,crashLocation1,crashLocation2,crashRoadSideRoad,crashSeverity,crashSHDescription,crashYear,debris,directionRoleDescription,ditch,fatalCount,fence,flatHill,guardRail,holiday,houseOrBuilding,intersection,kerb,light,meshblockId,minorInjuryCount,moped,motorcycle,NumberOfLanes,objectThrownOrDropped,otherObject,otherVehicleType,overBank,parkedVehicle,pedestrian,phoneBoxEtc,postOrPole,region,roadCharacter,roadLane,roadSurface,roadworks,schoolBus,seriousInjuryCount,slipOrFlood,speedLimit,strayAnimal,streetLight,suv,taxi,temporarySpeedLimit,tlaId,tlaName,trafficControl,trafficIsland,trafficSign,train,tree,truck,unknownVehicleType,urban,vanOrUtility,vehicle,waterRiver,weatherA,weatherB
1746813,5972552,1265329,,506661,0,,0,3,,North,2013/2014,SH 1N,KAIPARA FLATS ROAD,,Serious Crash,Yes,2014,,South,,0,,Flat,,,,,,Bright sun,138900,2,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,2,,100,,Null,0,0,,76,Auckland,Nil,,,,,0,0,Open,1,,,Fine,Null
1743720,5906798,1265343,,512802,0,0,0,1,0,Null,2014/2015,HUIA ROAD,STALEY ROAD,,Serious Crash,No,2014,0,South,0,0,0,Hill Road,0,,0,,0,Overcast,302900,0,0,0,2,0,0,0,0,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,1,0,70,0,Null,0,0,,76,Auckland,Give way,0,0,0,0,0,0,Urban,0,0,0,Heavy rain,Null
1745394,5915987,1265380,,510800,0,0,0,1,0,Null,2013/2014,BRUCE MCLAREN ROAD,RAILSIDE AVENUE,,Serious Crash,No,2014,0,North,0,0,0,Flat,1,,0,,0,Dark,244600,0,0,0,2,0,1,0,0,0,,0,0,Auckland Region,Rail xing,2-way,Sealed,0,0,1,0,50,0,On,0,0,,76,Auckland,Give way,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1774334,5903147,1265415,,525201,0,0,0,0,0,North,2014/2015,RICHARDSON ROAD,BROOKBY ROAD,,Serious Crash,No,2014,0,South,0,0,1,Flat,0,,0,,0,Bright sun,716900,0,0,1,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Unsealed,0,0,1,0,80,0,Null,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1776107,5900506,1265491,,523813,0,0,0,1,0,Null,2013/2014,MULLINS ROAD,AIRFIELD ROAD,,Serious Crash,No,2014,0,South,0,0,0,Flat,0,,0,,0,Dark,761000,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,80,0,None,1,0,30,76,Auckland,Give way,0,1,0,0,0,0,Open,0,0,0,Mist or Fog,Null
1765662,5901407,1265567,,524604,0,,0,2,,Null,2013/2014,ROSCOMMON ROAD,BROWNS ROAD,,Serious Crash,No,2013,,South,,0,,Flat,,,,,,Dark,781302,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,60,,On,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1756762,5918852,1265588,,515600,0,,0,1,,Null,2013/2014,NEWTON ROAD,UPPER QUEEN ST,,Serious Crash,No,2014,,East,,0,,Hill Road,,,,,,Bright sun,420400,1,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,1,,,Fine,Null
1755556,5932587,1265970,,507400,0,0,0,1,0,North,2014/2015,EAST COAST ROAD,HASTINGS ROAD,,Serious Crash,No,2014,0,North,0,0,0,Flat,0,,0,,1,Bright sun,152900,0,0,0,4,0,0,0,0,0,,1,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,Null,0,0,,76,Auckland,Unknown,0,0,0,1,0,0,Urban,0,0,0,Fine,Null
1743996,5939146,1265986,,506614,0,0,0,1,0,North,2014/2015,Z PUBLIC DRIVWAY 240,BLACKBRIDGE ROAD,,Serious Crash,No,2014,0,South,0,0,0,Flat,1,,0,,0,Dark,178003,1,0,0,1,0,0,0,0,0,,0,0,Auckland Region,Bridge,1-way,Unsealed,0,0,1,0,100,0,None,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Open,0,0,1,Light rain,Null
1772553,5911123,1266034,55,523202,0,,0,2,,North,2013/2014,WHITFORD ROAD,BROOMFIELDS ROAD,,Serious Crash,No,2014,,North,,0,,Hill Road,,,,,,Overcast,717501,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,2,,80,,None,0,0,,76,Auckland,Nil,,,,,0,0,Open,0,,,Heavy rain,Null
1739192,5928646,1266092,,505602,0,,0,1,,West,2013/2014,SH 16,WEZA LANE,,Serious Crash,Yes,2014,,West,,0,,Flat,,,,,,Bright sun,215000,1,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,60,,Null,1,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1760487,5915662,1266189,,516003,0,,0,2,,South,2013/2014,SH 1N,GREENLANE ON SBD,,Serious Crash,Yes,2014,,South,,0,,Flat,,,,,,Dark,494902,1,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,100,,On,1,0,,76,Auckland,Nil,,,,,0,0,Open,0,,,Fine,Null
1774139,5896570,1266473,,525610,0,0,0,1,0,Null,2013/2014,KELVIN ROAD,WILLIS ROAD,,Serious Crash,No,2014,0,East,0,0,1,Flat,0,,1,,0,Dark,797500,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,On,0,0,,76,Auckland,Stop,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1767417,5903935,1266478,,524602,0,0,0,1,0,East,2013/2014,SH 20,WIRI STATION OBR,,Serious Crash,Yes,2014,0,East,0,0,0,Flat,1,,0,,0,Dark,780416,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,100,0,On,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1752661,5946862,1266483,,505808,0,0,0,0,0,West,2013/2014,WHANGAPARAOA ROAD,MATHESON ROAD,,Serious Crash,No,2014,0,East,0,0,0,Flat,1,,0,,1,Bright sun,173106,0,0,0,4,0,0,0,0,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,1,0,60,0,Null,0,0,,76,Auckland,Unknown,1,0,0,0,0,0,Urban,1,0,0,Fine,Null
1747282,5921503,1266526,,512202,0,,0,1,,North,2014/2015,TE ATATU ROAD,HARBOUR VIEW ROAD,,Serious Crash,No,2014,,South,,0,,Flat,,,,,,Bright sun,248800,0,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1767886,5903891,1266580,65,524602,0,0,0,0,0,East,2013/2014,1 LINK 20 SBD,GREAT SOUTH OBR,,Fatal Crash,Yes,2014,0,West,0,1,0,Hill Road,1,,0,,0,Dark,780506,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Motorway ramp,1-way,Sealed,0,0,0,0,100,0,On,0,0,,76,Auckland,Unknown,0,0,0,1,1,0,Open,0,0,0,Fine,Null
1759615,5916366,1266702,,516002,0,,0,1,,North,2013/2014,LILLINGTON ROAD,KOANGI ST,,Serious Crash,No,2014,,South,,0,,Hill Road,,,,,,Overcast,492000,1,0,0,2,,,0,,,2,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,None,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1758657,5919829,1266706,,515902,0,,0,1,,Null,2014/2015,PARNELL ROAD,RUSKIN ST,,Serious Crash,No,2014,,North,,0,,Flat,,,,,,Bright sun,452600,0,1,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1756812,5919468,1266714,,514200,0,0,0,1,0,Null,2013/2014,KARANGAHAPE ROAD,MERCURY LANE,,Serious Crash,No,2014,0,West,0,0,0,Flat,0,,0,,0,Bright sun,412100,0,0,1,5,0,0,0,0,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,Null,0,0,,76,Auckland,Traffic Signals,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1760206,5922566,1266894,,509400,0,,0,0,,North,2014/2015,Z CPK BARTLEY TERRACE,CLARENCE ST,,Fatal Crash,No,2014,,South,,1,,Flat,,,,,,Bright sun,329400,0,0,0,0,,,0,,,1,,,Auckland Region,Nil,Off road,Sealed,,0,0,,50,,Null,1,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1755521,5976340,1267039,,506661,0,0,0,0,0,Null,2015/2016,TAKATU ROAD,OMAHA FLATS ROAD,,Serious Crash,No,2015,0,South,0,0,0,Flat,0,,0,,0,Bright sun,138605,0,0,1,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,80,0,Null,0,0,,76,Auckland,Give way,1,0,0,1,0,0,Open,0,0,0,Fine,Null
1761877,5906689,1267063,,524520,0,,0,2,,Null,2014/2015,MASSEY ROAD,HENWOOD ROAD,,Serious Crash,No,2015,,North,,0,,Flat,,,,,,Bright sun,735400,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1767255,5903919,1267071,,524602,0,0,0,1,0,East,2015/2016,SH 20,LAMBIE OBR,,Serious Crash,Yes,2015,0,West,0,0,0,Flat,1,,0,,0,Dark,780411,0,0,0,3,0,0,0,0,0,,0,0,Auckland Region,Nil,1-way,Sealed,0,0,1,0,100,0,On,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Open,0,0,0,Light rain,Null
1764026,5910832,1267209,35,520500,0,0,0,4,0,South,2015/2016,MOUNT WELLINGTON HIGHWAY,MEADOW ST,,Serious Crash,No,2015,0,North,0,0,0,Hill Road,1,,1,,0,Dark,638100,3,0,0,2,0,1,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,On,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1759133,5909996,1267247,,524002,0,,0,1,,North,2016/2017,Z CPK,MCINTYRE ROAD,,Serious Crash,No,2016,,South,,0,,Flat,,,,,,Bright sun,722502,0,0,0,0,,,0,,,1,,,Auckland Region,Nil,Off road,Sealed,,0,1,,20,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1777311,5904990,1267335,,525201,0,,0,1,,South,2014/2015,BROOKBY ROAD,TWILIGHT ROAD,,Serious Crash,No,2015,,South,,0,,Flat,,,,,,Bright sun,762000,0,0,0,2,,,0,,,,,,Auckland Region,Bridge,2-way,Sealed,,0,1,,100,,Null,0,0,,76,Auckland,Unknown,,,,,1,0,Open,0,,,Fine,Null
1761704,5906552,1267348,,524112,0,,0,1,,South,2015/2016,SH 20,MASSEY ON NBD,,Serious Crash,Yes,2015,,North,,0,,Flat,,,,,,Bright sun,742300,1,0,0,3,,,0,,,,,,Auckland Region,Motorway ramp,1-way,Sealed,,0,1,,100,,Null,0,0,,76,Auckland,Unknown,,,,,2,0,Open,0,,,Fine,Null
1760300,5885167,1267588,,521122,0,,0,2,,North,2015/2016,KINGSEAT ROAD,GLENBROOK ROAD,,Serious Crash,No,2015,,North,,0,,Flat,,,,,,Overcast,810700,6,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,2,,100,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Open,1,,,Fine,Null
1767533,5879986,1267610,,525921,0,,0,2,,South,2014/2015,PUNI ROAD,WARD ST,,Serious Crash,No,2015,,South,,0,,Flat,,,,,,Bright sun,821200,1,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,70,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1765415,5915409,1267663,,520601,0,0,0,0,0,South,2015/2016,MARTIN PLACE,HOBSON DRIVE,,Serious Crash,No,2016,0,West,0,0,0,Flat,0,,0,,1,Overcast,631300,0,1,0,2,0,0,0,0,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,On,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1751584,5931091,1267702,,508807,0,,0,0,,Null,2015/2016,ROTHWELL AVENUE,ALBANY HIGHWAY,,Serious Crash,No,2016,,South,,0,,Flat,,,,,,Bright sun,180301,0,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,1,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1772704,5895207,1267709,,525520,0,,0,1,,Null,2014/2015,GREAT SOUTH ROAD,BUTTERWORTH AVENUE,,Serious Crash,No,2015,,South,,0,,Flat,,,,,,Overcast,801800,0,0,1,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1747236,5920832,1267742,,512300,1,,0,1,,Null,2015/2016,TE ATATU ROAD,CELLARMANS ST,,Serious Crash,No,2015,,North,,0,,Flat,,,,,,Overcast,251102,0,0,0,5,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1768289,5900765,1267775,,525001,0,0,0,0,0,North,2015/2016,RUSSELL ROAD,LUPTON ROAD,,Serious Crash,No,2015,0,East,0,0,0,Flat,0,,0,,0,Bright sun,752000,0,0,0,2,0,0,0,0,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,Null,1,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1736163,5944736,1267784,,506646,0,0,0,1,0,East,2015/2016,KAHIKATEA FLAT ROAD,RAPSON ROAD,,Serious Crash,No,2015,0,East,0,0,1,Flat,0,,0,,0,Overcast,213100,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,100,0,Null,0,0,,76,Auckland,Unknown,0,0,0,1,0,0,Open,0,0,0,Light rain,Null
1744776,5917939,1267820,,510700,0,,0,0,,Null,2014/2015,STURGES ROAD,SWANSON ROAD,,Serious Crash,No,2014,,North,,0,,Flat,,Christmas New Year,,,,Bright sun,239501,0,0,1,3,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,1,,,Fine,Null
1765659,5917990,1267836,,517001,0,0,0,4,0,West,2015/2016,WEST TAMAKI ROAD,LINE ROAD,,Serious Crash,No,2015,0,East,0,0,0,Hill Road,0,Christmas New Year,0,,0,Bright sun,470600,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,Null,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1757269,5876692,1267837,75,521152,0,,0,1,,Null,2014/2015,WAIUKU ROAD,HALL ROAD,,Serious Crash,No,2015,,North,,0,,Flat,,,,,,Bright sun,832900,0,0,1,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,100,,Null,0,0,,76,Auckland,Stop,,,,,0,0,Open,0,,,Fine,Null
1757389,5920420,1267846,,514102,0,,1,0,,Null,2014/2015,VICTORIA ST WEST,QUEEN ST,,Serious Crash,No,2015,,North,,0,,Flat,,,,,,Bright sun,433600,0,0,0,5,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1753433,5932997,1267852,,508804,0,,0,2,,South,2015/2016,SH 1N,GREVILLE OBR,,Serious Crash,Yes,2015,,South,,0,,Flat,,,,,,Overcast,180701,0,0,0,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,1,,100,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Open,1,,,Light rain,Null
1748529,5918267,1267916,,514801,0,,0,1,,North,2014/2015,PATIKI ROAD,ROSEBANK ROAD,,Serious Crash,No,2015,,North,,0,,Flat,,,,,,Twilight,389300,0,0,1,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,On,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Mist or Fog,Null
1756431,5927790,1267944,,507900,0,,0,1,,Null,2015/2016,TAHAROTO ROAD,SHAKESPEARE ROAD,,Serious Crash,No,2015,,North,,0,,Flat,,,,,,Dark,305202,1,0,0,5,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,On,1,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1756718,5919479,1267993,,514200,0,0,0,2,0,East,2015/2016,KARANGAHAPE ROAD,EAST ST,,Serious Crash,No,2015,0,West,0,0,0,Flat,0,,1,,0,Dark,412100,0,0,0,2,0,0,0,0,1,1,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,On,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1758173,5913433,1268057,,518600,0,,0,1,,West,2014/2015,MOUNT ALBERT ROAD,MANUKAU ROAD,,Fatal Crash,No,2015,,West,,1,,Flat,,,,,,Bright sun,567300,0,0,0,4,,,0,,,2,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1761268,5914544,1268273,,520202,0,0,0,0,0,Null,2015/2016,SH 1N,PENROSE OFF SBD,,Serious Crash,Yes,2016,0,South,0,0,0,Flat,1,,0,,0,Bright sun,612100,0,0,1,3,0,0,0,0,0,,0,0,Auckland Region,Nil,1-way,Sealed,0,0,1,0,80,0,Null,0,0,,76,Auckland,Nil,0,0,0,0,1,0,Open,0,0,0,Fine,Null
1754208,5928168,1268390,,508310,0,,0,1,,East,2016/2017,Z CARPARK,HAMILTON PLACE,,Serious Crash,No,2016,,West,,0,,Flat,,,,,,Bright sun,200200,3,0,0,1,,,0,,,4,,,Auckland Region,Nil,Off road,Sealed,,0,1,,10,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1773616,5909637,1268458,,523202,0,0,0,0,0,West,2014/2015,WHITFORD ROAD,WADES ROAD,,Serious Crash,No,2015,0,East,0,0,0,Hill Road,1,,0,,0,Bright sun,717505,0,0,1,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,80,0,Null,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1757380,5915970,1268486,,515801,0,0,0,2,0,Null,2014/2015,PENCARROW AVENUE,KING GEORGE AVENUE,,Serious Crash,No,2015,0,West,0,0,1,Flat,0,,0,,0,Dark,445600,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,On,0,0,,76,Auckland,Give way,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1755827,5916625,1268796,,518201,0,,0,1,,Null,2014/2015,DOMINION ROAD,MONT LE GRAND ROAD,,Serious Crash,No,2015,,South,,0,,Flat,,,,,,Dark,549300,0,0,1,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,On,0,0,,76,Auckland,Stop,,,,,0,0,Urban,0,,,Fine,Null
1774445,5902173,1268876,,523813,0,0,0,0,0,South,2015/2016,ALFRISTON-ARDMORE ROAD,ALFRISTON ROAD,,Serious Crash,No,2015,0,South,0,0,0,Flat,0,,0,,0,Dark,761000,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,100,0,None,1,0,,76,Auckland,Unknown,0,0,0,1,0,0,Open,0,0,0,Fine,Null
1735923,5929849,1268912,,505605,0,0,0,1,1,East,2015/2016,SH 16,MATUA ROAD W,,Serious Crash,Yes,2016,0,East,0,0,0,Hill Road,0,,0,,0,Bright sun,214700,2,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,100,0,Null,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1752030,5924639,1268993,,510401,0,0,0,0,0,Null,2015/2016,HEBE PLACE,KAURI ROAD,,Fatal Crash,No,2015,0,South,0,1,0,Hill Road,0,,0,,1,Bright sun,353802,1,0,0,1,0,0,0,1,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,76,Auckland,Nil,0,0,0,0,1,0,Urban,0,0,0,Fine,Null
1745421,5917658,1269051,,510700,0,,0,1,,South,2014/2015,SEL PEACOCK DRIVE,WADIER PLACE,,Serious Crash,No,2015,,North,,0,,Hill Road,,,,,,Bright sun,239806,0,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1756090,5923669,1269094,,509800,0,0,0,1,0,North,2015/2016,SH 1N,HARBOUR BR N,,Fatal Crash,Yes,2015,0,South,0,1,0,Flat,1,,0,,0,Overcast,359100,0,0,1,5,0,0,0,0,0,,0,0,Auckland Region,Nil,1-way,Sealed,0,0,0,0,80,0,Null,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1753301,5946200,1269126,,505906,0,,0,1,,Null,2015/2016,WHANGAPARAOA ROAD,MELIA PLACE,,Serious Crash,No,2016,,North,,0,,Flat,,,,,,Bright sun,173305,0,0,1,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,60,,Null,0,0,,76,Auckland,Stop,,,,,0,0,Urban,0,,,Fine,Null
1737879,5922919,1269138,,505700,0,0,0,0,0,North,2015/2016,WAITAKERE ROAD,HUNTER ROAD,,Serious Crash,No,2016,0,North,0,0,1,Flat,0,,0,,0,Bright sun,216500,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,80,0,Null,0,0,,76,Auckland,Unknown,0,0,0,1,0,0,Open,1,0,0,Fine,Null
1771206,5898719,1269143,,523912,0,,0,1,,South,2015/2016,TAKANINI SCHOOL ROAD,TAKA ST,,Serious Crash,No,2015,,North,,0,,Flat,,,,,,Overcast,767400,0,0,0,0,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1746574,5969579,1269153,,506613,0,0,0,0,0,East,2015/2016,WOODCOCKS ROAD,WYLLIE ROAD,,Serious Crash,No,2016,0,East,1,0,0,Flat,0,,0,,0,Dark,146003,0,0,1,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,100,0,None,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1769478,5911405,1269305,,523107,0,,1,0,,East,2015/2016,TI RAKAU DRIVE,GREENMOUNT DRIVE,,Serious Crash,No,2015,,East,,0,,Flat,,,,,,Overcast,711702,0,0,1,6,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,60,,Null,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1743727,5907923,1269306,,513800,0,0,0,1,0,North,2015/2016,HUIA ROAD,LOWER NIHOTUPU DAM ROAD,,Serious Crash,No,2015,0,South,0,0,0,Hill Road,0,,0,,0,Dark,303001,0,0,0,1,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,100,0,None,0,0,,76,Auckland,Unknown,0,0,0,1,0,0,Open,0,0,0,Light rain,Null
1750746,5915549,1269350,,514802,0,0,0,2,0,West,2016/2017,ASH ST,ROSEBANK ROAD,,Fatal Crash,No,2016,0,West,0,1,0,Flat,0,,0,,0,Dark,387009,0,0,0,4,0,0,0,0,1,1,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1757501,5919352,1269464,,514301,0,,0,1,,South,2014/2015,SH 16,WELLESLEY OFF EBD,,Serious Crash,Yes,2015,,East,,0,,Hill Road,,,,,,Dark,440800,1,0,0,2,,,0,,,,,,Auckland Region,Motorway ramp,1-way,Sealed,,0,1,,80,,On,0,0,,76,Auckland,Nil,,,,,1,0,Open,0,,,Fine,Null
1760381,5913060,1269499,,520000,0,0,0,0,0,West,2015/2016,MOUNT SMART ROAD,WAITANGI ROAD,,Serious Crash,No,2015,0,South,0,0,1,Flat,0,,0,,0,Bright sun,606201,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,Null,0,0,,76,Auckland,Nil,0,0,0,0,1,0,Urban,0,0,0,Fine,Null
1741287,5927439,1269541,,505604,0,,0,3,,Null,2015/2016,SH 16,COATESVILLE-RIVERHEAD HIG,,Serious Crash,Yes,2016,,East,,0,,Flat,,,,,,Overcast,214502,1,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,80,,Null,0,0,,76,Auckland,Give way,,,,,0,0,Open,0,,,Fine,Null
1769705,5904689,1269739,,523722,0,,0,1,,Null,2014/2015,REDOUBT ROAD,HILLTOP ROAD,,Serious Crash,No,2014,,East,,0,,Flat,,,,,,Dark,716106,0,1,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,60,,On,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Light rain,Null
1766708,5902708,1269756,,524602,0,,0,0,,Null,2015/2016,KERRS ROAD,DALGETY DRIVE,,Serious Crash,No,2016,,West,,0,,Flat,,,,,,Twilight,780407,0,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,1,,,Fine,Null
1755164,5919573,1269915,,515410,0,0,0,1,0,South,2015/2016,RICHMOND ROAD,CHAMBERLAIN ST,,Serious Crash,No,2015,0,North,0,0,0,Flat,0,,1,,0,Dark,408600,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,On,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1752471,5924867,1270033,,510401,0,,1,0,,North,2016/2017,WAIPA ST,BALMAIN ROAD,,Fatal Crash,No,2016,,North,,1,,Flat,,,,,,Bright sun,354600,1,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,76,Auckland,Nil,,,,,0,0,Urban,1,,,Fine,Null
1753392,5916221,1270049,,517800,0,0,0,1,0,North,2016/2017,ALBERTON AVENUE,MOUNT ALBERT ROAD,,Serious Crash,No,2016,0,South,0,0,0,Flat,0,,0,,0,Bright sun,528800,0,0,0,2,0,0,0,0,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,Null,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
